file,nct_id,train_val,num_arms,num_subjects,phase,intervention_type,country,has_sap
41_NCT03434041_Prot_000.pdf,NCT03434041,train,2.0,252.0,Phase 3,Drug,"US,CN",0
41_NCT03470441_Prot_002.pdf,NCT03470441,train,4.0,120.0,Phase 2,Drug,"US,HU,PL,GB",0
41_NCT03489941_Prot_SAP_000.pdf,NCT03489941,train,3.0,65.0,Phase 3,Drug,US,1
41_NCT03505541_Prot_000.pdf,NCT03505541,train,,60.0,,Biological,US,0
41_NCT03514641_Prot_000.pdf,NCT03514641,train,4.0,673.0,Phase 2/Phase 3,Drug,US,0
41_NCT03515941_Prot_SAP_000.pdf,NCT03515941,train,2.0,6.0,Early Phase 1,Drug,US,1
41_NCT03521141_Prot_SAP_001.pdf,NCT03521141,train,3.0,67.0,Phase 2/Phase 3,DrugGenetic,US,1
41_NCT03522441_Prot_SAP_002.pdf,NCT03522441,train,3.0,1125.0,Phase 3,Drug,"US,BZ",1
41_NCT03538041_Prot_000.pdf,NCT03538041,train,2.0,25.0,Phase 2,Drug,"US,AT,FR,IT",0
41_NCT03541941_Prot_SAP_000.pdf,NCT03541941,train,3.0,164.0,Phase 4,Drug,US,1
41_NCT03588741_Prot_SAP_000.pdf,NCT03588741,train,1.0,1.0,Phase 3,Drug,"AT,BG,FR,DE,RS,TR,GB",1
41_NCT03604341_Prot_SAP_000.pdf,NCT03604341,train,2.0,72.0,Phase 4,Drug,US,1
41_NCT03618641_Prot_SAP_000.pdf,NCT03618641,train,1.0,34.0,Phase 2,DrugBiological,US,1
41_NCT03660241_Prot_000.pdf,NCT03660241,train,1.0,23.0,Phase 1,Drug,"US,BE",0
41_NCT03661541_Prot_SAP_000.pdf,NCT03661541,train,3.0,36.0,Phase 1,Drug,US,1
41_NCT03665441_Prot_000.pdf,NCT03665441,train,2.0,512.0,Phase 3,Drug,"US,FR,GB",0
41_NCT03674541_Prot_SAP_000.pdf,NCT03674541,train,2.0,45.0,Phase 2,Drug,US,1
41_NCT03707041_Prot_000.pdf,NCT03707041,train,6.0,32.0,Phase 1,DrugBiological,BE,0
41_NCT03727841_Prot_SAP_000.pdf,NCT03727841,train,2.0,4.0,Phase 2,Drug,US,1
41_NCT03738241_Prot_000.pdf,NCT03738241,train,5.0,304.0,Phase 2,BiologicalDrug,US,0
41_NCT03759041_Prot_000.pdf,NCT03759041,train,3.0,203.0,Phase 2,Drug,"US,CA",0
41_NCT03772041_Prot_000.pdf,NCT03772041,train,2.0,294.0,Phase 3,Drug,JP,0
41_NCT03774641_Prot_000.pdf,NCT03774641,train,,20.0,,Drug,US,0
41_NCT03825341_Prot_SAP_000.pdf,NCT03825341,val,2.0,1.0,Phase 2,Drug,US,1
41_NCT03857841_Prot_000.pdf,NCT03857841,val,4.0,3.0,Phase 1,Biological,US,0
41_NCT03907241_Prot_004.pdf,NCT03907241,test,1.0,27.0,Phase 3,Drug,"US,CA",0
41_NCT03930641_Prot_000.pdf,NCT03930641,test,1.0,34.0,Phase 3,Drug,US,0
41_NCT03934541_Prot_SAP_002.pdf,NCT03934541,test,4.0,24.0,Phase 1,Biological,US,1
41_NCT03937141_Prot_000.pdf,NCT03937141,test,1.0,16.0,Phase 2,Drug,US,0
41_NCT03939741_Prot_SAP_ICF_001.pdf,NCT03939741,test,1.0,31.0,Phase 1/Phase 2,Biological,BD,1
41_NCT03959241_Prot_001.pdf,NCT03959241,test,2.0,428.0,Phase 3,Drug,US,0
41_NCT03960541_Prot_SAP_000.pdf,NCT03960541,test,2.0,8.0,Phase 2,Drug,US,1
41_NCT03983941_Prot_SAP_000.pdf,NCT03983941,test,2.0,7.0,Phase 3,Drug,US,1
41_NCT04085341_Prot_000.pdf,NCT04085341,train,2.0,21.0,Phase 2,Drug,US,0
41_NCT04150341_Prot_000.pdf,NCT04150341,train,3.0,24.0,Phase 2,Drug,GB,0
41_NCT04236141_Prot_000.pdf,NCT04236141,train,2.0,42.0,Phase 3,Drug,CN,0
41_NCT04246541_Prot_SAP_000.pdf,NCT04246541,train,2.0,48.0,Phase 3,Drug,US,1
41_NCT04297241_Prot_SAP_000.pdf,NCT04297241,train,1.0,20.0,Phase 2,Drug,US,1
41_NCT04341441_Prot_001.pdf,NCT04341441,train,4.0,624.0,Phase 3,Drug,US,0
41_NCT04381741_Prot_SAP_000.pdf,NCT04381741,train,1.0,24.0,Phase 1,Biological,CN,1
41_NCT04409041_Prot_SAP_000.pdf,NCT04409041,train,1.0,43.0,Phase 2,Drug,US,1
41_NCT04528641_Prot_000.pdf,NCT04528641,train,6.0,98.0,Phase 1,Biological,IT,0
41_NCT04593641_Prot_000.pdf,NCT04593641,train,3.0,18.0,Phase 1,Biological,KR,0
41_NCT04659941_Prot_SAP_001.pdf,NCT04659941,train,2.0,752.0,Phase 2,Biological,BR,1
41_NCT04666441_Prot_000.pdf,NCT04666441,train,8.0,1149.0,Phase 2,Drug,US,0
41_NCT05257941_Prot_SAP_000.pdf,NCT05257941,train,2.0,126.0,Phase 1/Phase 2,Drug,US,1
41_NCT05382741_Prot_SAP_000.pdf,NCT05382741,train,2.0,182.0,Phase 2,Drug,IT,1
42_NCT00003042_Prot_SAP_000.pdf,NCT00003042,train,2.0,41.0,Phase 2,BiologicalDrug,US,1
42_NCT00116142_Prot_SAP_000.pdf,NCT00116142,train,2.0,350.0,Phase 3,Drug,US,1
42_NCT00309842_Prot_SAP_000.pdf,NCT00309842,train,1.0,213.0,Phase 2,BiologicalDrug,US,1
42_NCT00679042_Prot_000.pdf,NCT00679042,train,1.0,21.0,Phase 3,Biological,US,0
42_NCT00686842_Prot_SAP_001.pdf,NCT00686842,train,1.0,17.0,Phase 1/Phase 2,DrugGenetic,US,1
42_NCT00790842_Prot_000.pdf,NCT00790842,train,3.0,63.0,Phase 1/Phase 2,Drug,US,0
42_NCT00792142_Prot_SAP_000.pdf,NCT00792142,train,1.0,45.0,Phase 2,DrugGenetic,US,1
42_NCT00846742_Prot_SAP_001.pdf,NCT00846742,val,1.0,88.0,Phase 2,Drug,"US,CA",1
42_NCT01097642_Prot_SAP_000.pdf,NCT01097642,train,2.0,40.0,Phase 2,Drug,US,1
42_NCT01239342_Prot_SAP_000.pdf,NCT01239342,train,2.0,43.0,Phase 2,Drug,US,1
42_NCT01283542_Prot_000.pdf,NCT01283542,train,1.0,20.0,Phase 2,Drug,BR,0
42_NCT01348542_Prot_SAP_000.pdf,NCT01348542,train,2.0,24.0,Not Applicable,Drug,US,1
42_NCT01373242_Prot_000.pdf,NCT01373242,train,1.0,54.0,Phase 1/Phase 2,Drug,US,0
42_NCT01444742_Prot_SAP_000.pdf,NCT01444742,train,1.0,81.0,Phase 2,Drug,US,1
42_NCT01573442_Prot_SAP_ICF_000.pdf,NCT01573442,train,2.0,227.0,Phase 3,Drug,"US,PR",1
42_NCT01621542_Prot_001.pdf,NCT01621542,train,1.0,64.0,Phase 1,Biological,US,0
42_NCT01624142_Prot_000.pdf,NCT01624142,train,1.0,300.0,Phase 2/Phase 3,Biological,"US,AU,BE,BR,CA,CZ,FR,GR,HK,IL,IT,JP,LB,NL,NZ,ZA,ES,GB,CZ",0
42_NCT01717742_Prot_SAP_000.pdf,NCT01717742,train,2.0,97.0,Phase 3,Drug,CA,1
42_NCT01793142_Prot_SAP_000.pdf,NCT01793142,train,,3430.0,,Drug,"KR,AT",1
42_NCT01852942_Prot_SAP_000.pdf,NCT01852942,val,2.0,52.0,Phase 2,Drug,US,1
42_NCT01980342_Prot_SAP_000.pdf,NCT01980342,test,1.0,1.0,Phase 4,Drug,US,1
42_NCT01982942_Prot_SAP_ICF_000.pdf,NCT01982942,test,2.0,255.0,Phase 2,Drug,US,1
42_NCT02018042_Prot_SAP_000.pdf,NCT02018042,train,1.0,15.0,Phase 2,Drug,US,1
42_NCT02106442_Prot_000.pdf,NCT02106442,train,,579.0,,Drug,JP,0
42_NCT02115542_Prot_SAP_000.pdf,NCT02115542,train,1.0,39.0,Phase 2,Drug,US,1
42_NCT02133742_Prot_002.pdf,NCT02133742,train,1.0,52.0,Phase 1,Drug,US,0
42_NCT02168842_Prot_000.pdf,NCT02168842,train,2.0,336.0,Phase 3,Drug,"US,CA",0
42_NCT02213042_Prot_000.pdf,NCT02213042,train,3.0,42.0,Phase 2,DrugBiological,"US,AR,AT,BR,HK,IT,MX,PE,PH,RU,ES,TH",0
42_NCT02242942_Prot_001.pdf,NCT02242942,train,3.0,445.0,Phase 3,Drug,"US,AR,AU,AT,BR,BG,CA,HR,DK,EE,FR,DE,IT,MX,NZ,PL,RO,RU,ES,CH,GB,EG",0
42_NCT02252042_Prot_SAP_000.pdf,NCT02252042,train,2.0,495.0,Phase 3,BiologicalDrug,"AU,BE,CA,FR,DE,HU,IE,IT,KR,LT,MX,NL,PL,PT,PR,RU,ES,SE,CH,GB,US",1
42_NCT02258542_Prot_000.pdf,NCT02258542,train,2.0,2133.0,Phase 3,Biological,"US,AR,AU,BR,BG,CA,CL,CZ,FR,DE,JP,KR,PE,PH,PL,RO,RU,ZA,ES,SE,TR,UA,GB,VN,CZ",0
42_NCT02270242_Prot_SAP_001.pdf,NCT02270242,train,2.0,9006.0,Phase 4,Drug,US,1
42_NCT02296242_Prot_000.pdf,NCT02296242,train,1.0,53.0,Phase 1/Phase 2,Drug,US,0
42_NCT02322242_Prot_SAP_000.pdf,NCT02322242,train,2.0,182.0,Phase 4,Drug,CA,1
42_NCT02324842_Prot_SAP_000.pdf,NCT02324842,train,3.0,45.0,Not Applicable,Drug,US,1
42_NCT02379442_Prot_SAP_000.pdf,NCT02379442,train,1.0,1.0,Phase 1/Phase 2,Biological,US,1
42_NCT02395042_Prot_000.pdf,NCT02395042,train,3.0,59.0,Phase 2,Drug,"US,CA",0
42_NCT02396342_Prot_000.pdf,NCT02396342,train,2.0,10.0,Phase 1/Phase 2,Genetic,"DK,DE,NL,IT",0
42_NCT02401542_Prot_SAP_000.pdf,NCT02401542,train,3.0,71.0,Phase 1/Phase 2,Drug,"US,CZ,IT,KR,ES,SE,TW,TR,GB",1
42_NCT02406742_Prot_000.pdf,NCT02406742,train,3.0,47.0,Phase 1/Phase 2,Drug,"US,AT,DE,IT,ES,PA",0
42_NCT02409342_Prot_000.pdf,NCT02409342,train,2.0,572.0,Phase 3,Drug,"US,BR,CN,FR,DE,GR,HU,IT,JP,KR,PL,RO,RU,RS,ES,TH,TR,UA,GB,CL,CZ,CZ",0
42_NCT02417142_Prot_002.pdf,NCT02417142,train,2.0,70.0,Phase 4,Drug,US,0
42_NCT02419742_Prot_000.pdf,NCT02419742,train,1.0,110.0,Phase 4,Drug,IN,0
42_NCT02489942_Prot_000.pdf,NCT02489942,train,,8145.0,,Drug,"JP,DE",0
42_NCT02505542_Prot_001.pdf,NCT02505542,train,7.0,736.0,Phase 3,Biological,"US,BE,BG,CZ,FR,DE,HU,NL,PL,RO,ES,TW,TR,GB,CZ",0
42_NCT02515942_Prot_001.pdf,NCT02515942,train,3.0,114.0,Phase 2,Drug,US,0
42_NCT02519842_Prot_SAP_000.pdf,NCT02519842,train,3.0,75.0,Phase 3,Drug,"BR,CL,CO,EE,FI,GR,HU,KR,LT,MX,NL,NO,PL,PT,RU,ZA,ES,SE,GB,US",1
42_NCT02538042_Prot_SAP_000.pdf,NCT02538042,train,2.0,87.0,Not Applicable,Drug,US,1
42_NCT02539342_Prot_SAP_000.pdf,NCT02539342,train,2.0,1.0,Phase 3,Drug,US,1
42_NCT02569242_Prot_SAP_000.pdf,NCT02569242,train,2.0,419.0,Phase 3,Drug,"US,DK,DE,IT,JP,KR,TW,GB",1
42_NCT02577042_Prot_SAP_000.pdf,NCT02577042,train,2.0,42.0,Phase 4,Drug,ES,1
42_NCT02604342_Prot_002.pdf,NCT02604342,train,2.0,119.0,Phase 3,Drug,"BE,BG,FR,DE,HK,HU,IT,KR,NO,PL,PT,RU,SK,ES,TR",0
42_NCT02605642_Prot_000.pdf,NCT02605642,train,,351.0,,Drug,"BG,CA,CZ,DE,GR,ES,GB,CZ,FR,IT",0
42_NCT02635542_Prot_SAP_000.pdf,NCT02635542,train,2.0,100.0,Phase 4,Drug,US,1
42_NCT02642042_Prot_SAP_000.pdf,NCT02642042,train,1.0,60.0,Phase 2,Drug,US,1
42_NCT02660242_Prot_000.pdf,NCT02660242,train,4.0,16.0,Phase 2,Drug,US,0
42_NCT02666742_Prot_SAP_000.pdf,NCT02666742,train,2.0,246.0,Phase 4,Drug,"US,IN",1
42_NCT02687542_Prot_001.pdf,NCT02687542,train,5.0,108.0,Phase 2,Drug,"US,CA,FR,DE,JP,ES",0
42_NCT02726542_Prot_SAP_000.pdf,NCT02726542,train,2.0,24.0,Early Phase 1,Drug,US,1
42_NCT02731742_Prot_SAP_000.pdf,NCT02731742,train,6.0,14.0,Phase 1,BiologicalDrug,US,1
42_NCT02733042_Prot_000.pdf,NCT02733042,train,4.0,106.0,Phase 1/Phase 2,Drug,"US,FR,DE,IT,JP,NL,GB",0
42_NCT02739542_Prot_000.pdf,NCT02739542,train,2.0,87.0,Phase 4,Drug,US,0
42_NCT02800642_Prot_000.pdf,NCT02800642,val,1.0,162.0,Phase 4,Drug,"AU,CA,DK,FR,DE,IT,ES,GB",0
42_NCT02812342_Prot_SAP_000.pdf,NCT02812342,val,1.0,10.0,Phase 2,Drug,US,1
42_NCT02842242_Prot_000.pdf,NCT02842242,val,1.0,21.0,Phase 2,Drug,US,0
42_NCT02866942_Prot_SAP_000.pdf,NCT02866942,val,1.0,479.0,Phase 4,Drug,,1
42_NCT02868242_Prot_000.pdf,NCT02868242,val,1.0,19.0,Phase 2,Drug,EG,0
42_NCT02872142_Prot_000.pdf,NCT02872142,val,1.0,12.0,Phase 2,Biological,US,0
42_NCT02874742_Prot_000.pdf,NCT02874742,val,2.0,224.0,Phase 2,Drug,US,0
42_NCT02920242_Prot_000.pdf,NCT02920242,test,3.0,28.0,Phase 3,Drug,MX,0
42_NCT02970942_Prot_000.pdf,NCT02970942,test,6.0,320.0,Phase 2,Drug,"US,AU,AT,BE,BG,CA,DK,FI,FR,GR,JP,NL,PR,RU,ES,SE,GB",0
42_NCT02980042_Prot_SAP_000.pdf,NCT02980042,test,2.0,200.0,Phase 3,Drug,US,1
42_NCT02981342_Prot_000.pdf,NCT02981342,test,3.0,106.0,Phase 2,Drug,"US,AU,BE,FR,IL,ES,TW,GB,AR,BR,HU",0
42_NCT03025542_Prot_002.pdf,NCT03025542,train,2.0,49.0,Phase 2,Drug,"US,AU,CA,MD,DE",0
42_NCT03028142_Prot_000.pdf,NCT03028142,train,3.0,30.0,Phase 2,Drug,,0
42_NCT03100942_Prot_000.pdf,NCT03100942,train,4.0,152.0,Phase 2,Drug,"US,PL,ES,GB",0
42_NCT03103542_Prot_000.pdf,NCT03103542,train,1.0,16.0,Phase 4,Biological,"US,CA,DE,IE,SI,SE,GB,BE,IT",0
42_NCT03167242_Prot_000.pdf,NCT03167242,train,12.0,524.0,Phase 2,Drug,"BF,GA,IN,KE,ML,MZ,TH,UG,VN,CI,GM",0
42_NCT03178942_Prot_000.pdf,NCT03178942,train,2.0,254.0,Phase 3,Drug,"US,SV,PR",0
42_NCT03204942_Prot_SAP_000.pdf,NCT03204942,train,3.0,69.0,Not Applicable,Drug,EG,1
42_NCT03221842_Prot_000.pdf,NCT03221842,train,2.0,63.0,Phase 3,Drug,"US,BE,FR,DE,NL,ES,GB",0
42_NCT03241342_Prot_SAP_000.pdf,NCT03241342,train,3.0,491.0,Phase 2,Drug,US,1
42_NCT03263442_Prot_SAP_000.pdf,NCT03263442,train,2.0,66.0,Phase 2,Drug,US,1
42_NCT03308942_Prot_002.pdf,NCT03308942,train,5.0,53.0,Phase 2,DrugBiological,US,0
42_NCT03331042_Prot_001.pdf,NCT03331042,train,4.0,85.0,Phase 3,Drug,US,0
42_NCT03337542_Prot_000.pdf,NCT03337542,train,1.0,243.0,Phase 3,Biological,"US,CA",0
42_NCT03345342_Prot_002.pdf,NCT03345342,train,4.0,841.0,Phase 3,Drug,"US,AR,AU,BR,BG,CZ,FR,HK,HU,IN,IT,KR,MY,MX,PL,RU,ZA,ES,TW,TR,UA,DE,RO",0
42_NCT03355742_Prot_002.pdf,NCT03355742,train,1.0,963.0,Not Applicable,Drug,"AT,BE,CN,DE,HK,IT,NL,PT,SG,ES,CH,TW,GB",0
42_NCT03390842_Prot_000.pdf,NCT03390842,train,2.0,196.0,Phase 3,Drug,"US,BG,GE,HU,RS,SI,UA",0
42_NCT03449342_Prot_SAP_000.pdf,NCT03449342,train,1.0,60.0,Phase 4,Drug,IN,1
42_NCT03490942_Prot_000.pdf,NCT03490942,train,4.0,49.0,Phase 2,Drug,US,0
42_NCT03493542_Prot_SAP_000.pdf,NCT03493542,train,2.0,766.0,Phase 3,Biological,CN,1
42_NCT03526042_Prot_SAP_000.pdf,NCT03526042,train,2.0,40.0,Not Applicable,Drug,MX,1
42_NCT03529942_Prot_000.pdf,NCT03529942,train,1.0,129.0,Phase 3,Drug,"US,GB",0
42_NCT03546842_Prot_SAP_000.pdf,NCT03546842,train,1.0,201.0,Phase 3,Biological,VN,1
42_NCT03568942_Prot_000.pdf,NCT03568942,train,1.0,22.0,Phase 2,Drug,US,0
42_NCT03620942_Prot_SAP_000.pdf,NCT03620942,train,2.0,300.0,Not Applicable,Drug,SG,1
42_NCT03652142_Prot_SAP_000.pdf,NCT03652142,train,,50.0,,Drug,GR,1
42_NCT03675542_Prot_000.pdf,NCT03675542,train,1.0,16.0,Phase 1,Drug,DK,0
42_NCT03684642_Prot_000.pdf,NCT03684642,train,3.0,908.0,Phase 3,Drug,"US,HU,PL,UA",0
42_NCT03696342_Prot_SAP_001.pdf,NCT03696342,train,2.0,46.0,Phase 3,Drug,MX,1
42_NCT03709342_Prot_000.pdf,NCT03709342,train,1.0,7.0,Phase 2,Drug,US,0
42_NCT03710642_Prot_000.pdf,NCT03710642,train,2.0,35.0,Phase 2,Drug,US,0
42_NCT03857542_Prot_000.pdf,NCT03857542,val,2.0,427.0,Phase 3,Drug,US,0
42_NCT03892642_Prot_000.pdf,NCT03892642,val,1.0,18.0,Phase 1/Phase 2,DrugBiological,US,0
42_NCT03942042_Prot_000.pdf,NCT03942042,test,1.0,12.0,Phase 4,Drug,JP,0
42_NCT03988842_Prot_SAP_000.pdf,NCT03988842,test,2.0,4.0,Phase 4,Drug,US,1
42_NCT04003142_Prot_000.pdf,NCT04003142,train,5.0,501.0,Phase 3,Drug,"US,CA,CZ,LV,PL,ES,GB,HU",0
42_NCT04134442_Prot_SAP_000.pdf,NCT04134442,train,2.0,0.0,Phase 4,Drug,US,1
42_NCT04142242_Prot_000.pdf,NCT04142242,train,6.0,471.0,Phase 3,Biological,"US,PR",0
42_NCT04263142_Prot_000.pdf,NCT04263142,train,5.0,39.0,Phase 1,Drug,US,0
42_NCT04296942_Prot_SAP_000.pdf,NCT04296942,train,3.0,1.0,Phase 1,BiologicalDrug,US,1
42_NCT04369742_Prot_SAP_000.pdf,NCT04369742,train,2.0,128.0,Phase 2,Drug,US,1
42_NCT04623242_Prot_000.pdf,NCT04623242,train,4.0,194.0,Phase 2/Phase 3,Drug,"US,AU,CA,FR,IE,PR,ES,GB",0
42_NCT04854642_Prot_000.pdf,NCT04854642,val,2.0,36.0,Phase 1,Drug,CH,0
42_NCT04992442_Prot_000.pdf,NCT04992442,test,1.0,6.0,Phase 1,Drug,US,0
43_NCT00318643_Prot_000.pdf,NCT00318643,train,5.0,27.0,Phase 1/Phase 2,Drug,US,0
43_NCT00578643_Prot_SAP_000.pdf,NCT00578643,train,1.0,15.0,Phase 2,DrugBiological,US,1
43_NCT01076543_Prot_SAP_000.pdf,NCT01076543,train,1.0,110.0,Phase 1/Phase 2,Drug,US,1
43_NCT01343043_Prot_000.pdf,NCT01343043,train,4.0,50.0,Phase 1,Drug,"US,CA,FR,GB",0
43_NCT01392443_Prot_000.pdf,NCT01392443,train,1.0,120.0,Phase 2,Drug,"CN,JP,KR,TW",0
43_NCT01475643_Prot_000.pdf,NCT01475643,train,2.0,107.0,Phase 3,Drug,US,0
43_NCT01622543_Prot_000.pdf,NCT01622543,train,2.0,109.0,Phase 2,Drug,CA,0
43_NCT01690143_Prot_000.pdf,NCT01690143,train,1.0,45.0,Phase 1/Phase 2,Drug,US,0
43_NCT01736943_Prot_SAP_000.pdf,NCT01736943,train,1.0,25.0,Phase 2,Drug,US,1
43_NCT01786343_Prot_SAP_000.pdf,NCT01786343,train,2.0,74.0,Phase 2,Drug,US,1
43_NCT01794143_Prot_002.pdf,NCT01794143,train,4.0,5047.0,Phase 3,Drug,US,0
43_NCT01833143_Prot_SAP_000.pdf,NCT01833143,val,1.0,17.0,Phase 2,Drug,US,1
43_NCT01891643_Prot_000.pdf,NCT01891643,val,2.0,23.0,Phase 3,DrugBiological,"US,GR,IT,PL",0
43_NCT01996943_Prot_000.pdf,NCT01996943,test,2.0,100.0,Not Applicable,Drug,US,0
43_NCT02029443_Prot_000.pdf,NCT02029443,train,5.0,306.0,Phase 1/Phase 2,Drug,"US,IT,GB",0
43_NCT02098343_Prot_SAP_000.pdf,NCT02098343,train,5.0,247.0,Phase 1/Phase 2,Drug,"US,BE,FR,DE,NL,ES,SE,GB",1
43_NCT02150343_Prot_000.pdf,NCT02150343,train,4.0,715.0,Phase 2,Drug,"US,CA,FR,DE,IT,NL,ZA,ES",0
43_NCT02182843_Prot_SAP_000.pdf,NCT02182843,train,1.0,81.0,Not Applicable,Biological,US,1
43_NCT02208843_Prot_000.pdf,NCT02208843,train,1.0,60.0,Phase 4,Drug,"EG,MY,PH,PL,RO,RS,TH",0
43_NCT02232243_Prot_SAP_000.pdf,NCT02232243,train,3.0,10.0,Phase 1,Drug,US,1
43_NCT02234843_Prot_000.pdf,NCT02234843,train,2.0,500.0,Phase 3,Drug,"US,AR,AU,AT,BE,BR,CA,CN,FI,FR,DE,HK,HU,IE,IL,IT,JP,MX,NL,PT,RU,SG,SK,ES,SE,CH,TR,GB,BG,PL,RO",0
43_NCT02269943_Prot_003.pdf,NCT02269943,train,1.0,36.0,Phase 2,Drug,"US,CA,FR,GR,IT,SG,ES,TW,TN,HK,RO",0
43_NCT02301143_Prot_001.pdf,NCT02301143,train,1.0,107.0,Phase 2,Drug,"US,CA,FR,IT,ES",0
43_NCT02314143_Prot_000.pdf,NCT02314143,train,3.0,48.0,Phase 2,Drug,"FR,ES",0
43_NCT02324543_Prot_SAP_000.pdf,NCT02324543,train,6.0,47.0,Phase 1/Phase 2,Drug,US,1
43_NCT02358343_Prot_SAP_000.pdf,NCT02358343,train,5.0,184.0,Phase 3,Drug,US,1
43_NCT02366143_Prot_001.pdf,NCT02366143,train,3.0,1202.0,Phase 3,Drug,"US,AR,AU,AT,BE,BR,BG,CA,CL,FR,DE,IT,JP,LV,LT,MX,NL,PE,PT,RU,SG,SK,ES,CH,TW,UA",0
43_NCT02383043_Prot_000.pdf,NCT02383043,train,2.0,18.0,Early Phase 1,Drug,US,0
43_NCT02423343_Prot_000.pdf,NCT02423343,train,6.0,41.0,Phase 1/Phase 2,Drug,"US,ES,DE",0
43_NCT02444143_Prot_SAP_000.pdf,NCT02444143,train,2.0,20.0,Phase 4,Drug,US,1
43_NCT02451943_Prot_001.pdf,NCT02451943,train,2.0,509.0,Phase 3,Drug,"US,AR,AU,AT,BE,BR,CA,DK,FI,FR,DE,HU,IL,IT,JP,KR,MX,NL,PL,RU,ES,SE,CH,TW,GB",0
43_NCT02484443_Prot_SAP_000.pdf,NCT02484443,train,1.0,41.0,Phase 2,Biological,"US,AU,CA,NZ,PR",1
43_NCT02500043_Prot_000.pdf,NCT02500043,train,2.0,507.0,Phase 3,Drug,"US,BY,BE,CA,CZ,FR,DE,IE,IL,IT,JP,PL,PT,RO,RU,ES,TR,GB,CZ",0
43_NCT02527343_Prot_000.pdf,NCT02527343,train,2.0,40.0,Phase 2/Phase 3,Drug,"US,BE,BR,CA,DE,NL,RU,GR,IL,IT,PT,ES,TR,GB",0
43_NCT02528643_Prot_000.pdf,NCT02528643,train,2.0,165.0,Phase 2,Drug,"US,CA,HK,IT,KR,PR,ES,TW,GB",0
43_NCT02532543_Prot_SAP_000.pdf,NCT02532543,train,4.0,16.0,Not Applicable,Biological,US,1
43_NCT02548143_Prot_000.pdf,NCT02548143,train,1.0,12.0,Phase 3,Biological,"US,MX,RU,ZA,ES,UA",0
43_NCT02550743_Prot_SAP_ICF_000.pdf,NCT02550743,train,4.0,7.0,Phase 1,Drug,US,1
43_NCT02628743_Prot_000.pdf,NCT02628743,train,1.0,131.0,Phase 2,Drug,"BE,FR,DE,IT,NL,PL,GB",0
43_NCT02657343_Prot_SAP_000.pdf,NCT02657343,train,3.0,25.0,Phase 1/Phase 2,Drug,US,1
43_NCT02659943_Prot_SAP_000.pdf,NCT02659943,train,6.0,27.0,Phase 1,BiologicalDrug,US,1
43_NCT02665143_Prot_SAP_000.pdf,NCT02665143,train,1.0,25.0,Phase 2,Drug,US,1
43_NCT02669043_Prot_SAP_002.pdf,NCT02669043,train,1.0,8.0,Not Applicable,Drug,US,1
43_NCT02713243_Prot_002.pdf,NCT02713243,train,2.0,20.0,Phase 2,Drug,"US,GB,DE",0
43_NCT02719743_Prot_000.pdf,NCT02719743,train,5.0,185.0,Phase 2,Biological,"TW,TH",0
43_NCT02740543_Prot_SAP_000.pdf,NCT02740543,train,2.0,18.0,Phase 2,Drug,US,1
43_NCT02747043_Prot_000.pdf,NCT02747043,train,2.0,256.0,Phase 3,Biological,"US,AU,BG,CA,CO,CZ,FR,GE,DE,GR,IN,IL,IT,JP,KR,MX,PL,RO,ES,UA,CZ,NZ",0
43_NCT02808143_Prot_SAP_000.pdf,NCT02808143,val,1.0,9.0,Phase 1,Biological,US,1
43_NCT02814643_Prot_000.pdf,NCT02814643,val,2.0,103.0,Phase 3,Drug,US,0
43_NCT02839343_Prot_SAP_000.pdf,NCT02839343,val,2.0,126.0,Phase 2,Drug,"US,CA",1
43_NCT02866643_Prot_SAP_000.pdf,NCT02866643,val,2.0,95.0,Phase 3,Drug,US,1
43_NCT02930343_Prot_SAP_ICF_000.pdf,NCT02930343,test,2.0,136.0,Phase 3,Drug,IN,1
43_NCT02932943_Prot_000.pdf,NCT02932943,test,2.0,465.0,Phase 3,Drug,US,0
43_NCT02935543_Prot_SAP_000.pdf,NCT02935543,test,1.0,1.0,Phase 2,Biological,US,1
43_NCT02951143_Prot_SAP_ICF_000.pdf,NCT02951143,test,6.0,305.0,Not Applicable,Drug,US,1
43_NCT02987543_Prot_005.pdf,NCT02987543,test,2.0,387.0,Phase 3,Drug,"US,AR,AU,AT,BR,CA,DK,FR,DE,IL,IT,JP,KR,NL,NO,ES,SE,TW,TR,GB,CN",0
43_NCT02988843_Prot_SAP_000.pdf,NCT02988843,test,1.0,1.0,Phase 2,Drug,US,1
43_NCT03029143_Prot_000.pdf,NCT03029143,train,3.0,278.0,Phase 4,Drug,"US,CA",0
43_NCT03072043_Prot_SAP_000.pdf,NCT03072043,train,2.0,55.0,Phase 1/Phase 2,Drug,"US,FR",1
43_NCT03086343_Prot_002.pdf,NCT03086343,train,2.0,613.0,Phase 3,Drug,"US,AR,AU,BE,BR,BG,CA,CZ,DE,GR,HU,IE,IL,IT,KR,LV,MX,NL,NZ,PL,PT,PR,RO,RU,SK,ES,SE,CH,TR,GB,CL,CO",0
43_NCT03118843_Prot_000.pdf,NCT03118843,train,1.0,31.0,Phase 3,Drug,"US,AU,CA,FR,DE,NZ,GB,PR",0
43_NCT03207243_Prot_000.pdf,NCT03207243,train,2.0,165.0,Phase 2,Drug,"US,AU,CA,MX,RU,UA,ES",0
